open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735689600000,93548.80,93690.00,93514.20,93688.50,205.518,1735689779999,19237104.84110,5407,120.141,11246652.93170,0
1735689780000,93688.50,93688.50,93626.30,93663.40,162.717,1735689959999,15239557.60220,3586,44.799,4195599.92400,0
1735689960000,93663.40,93663.40,93576.90,93601.30,109.333,1735690139999,10233444.04970,3142,53.296,4988065.65220,0
1735690140000,93601.30,93614.90,93460.80,93485.80,298.265,1735690319999,27898022.09780,4653,64.112,5997557.21660,0
1735690320000,93485.70,93637.20,93460.20,93631.20,212.316,1735690499999,19853905.68780,5540,89.593,8379165.73100,0
1735690500000,93631.20,93810.00,93588.00,93810.00,384.069,1735690679999,35993934.83700,7651,250.064,23438549.70190,0
1735690680000,93810.00,93846.00,93765.20,93837.70,276.326,1735690859999,25919636.35090,5276,161.937,15190266.22890,0
1735690860000,93837.70,93885.00,93680.00,93717.70,245.549,1735691039999,23025449.37580,5279,110.031,10317463.51630,0
1735691040000,93717.70,93734.00,93692.10,93709.20,100.034,1735691219999,9374464.87270,2128,51.524,4828368.63770,0
1735691220000,93709.30,93744.30,93698.10,93743.30,67.327,1735691399999,6309629.46980,2068,41.732,3911033.79220,0
1735691400000,93743.40,93948.70,93743.30,93912.60,375.204,1735691579999,35211395.60350,6580,252.573,23703238.03150,0
1735691580000,93912.50,93919.50,93846.10,93860.80,357.374,1735691759999,33553473.44960,5559,138.537,13006185.13740,0
1735691760000,93860.90,93901.20,93810.00,93901.10,177.707,1735691939999,16677065.66550,3720,123.892,11626805.24560,0
1735691940000,93901.20,93939.70,93856.50,93866.10,180.471,1735692119999,16944961.08510,3805,109.103,10244380.15810,0
1735692120000,93866.00,93906.80,93856.10,93857.10,91.142,1735692299999,8556355.36670,2779,46.740,4387933.03790,0
1735692300000,93857.10,93937.00,93834.80,93929.80,142.853,1735692479999,13411166.91930,3337,66.424,6236449.28220,0
1735692480000,93929.70,94088.40,93929.70,94055.60,506.475,1735692659999,47614865.34080,6671,405.037,38079539.98880,0
1735692660000,94055.60,94178.40,94043.00,94171.10,421.082,1735692839999,39627933.68580,7509,283.003,26633056.45000,0
1735692840000,94171.10,94294.30,94164.90,94190.70,617.293,1735693019999,58160814.97860,8205,359.423,33864811.22110,0
1735693020000,94190.70,94449.20,94180.80,94363.60,813.554,1735693199999,76772733.18490,12368,506.373,47781659.65760,0
1735693200000,94363.60,94363.70,94138.80,94138.80,389.593,1735693379999,36713836.98290,6718,124.817,11762783.38140,0
1735693380000,94138.80,94159.10,93882.70,93901.20,597.714,1735693559999,56198160.73870,9448,168.229,15816940.72300,0
1735693560000,93901.20,93966.40,93900.50,93966.40,213.435,1735693739999,20048080.58840,4834,106.128,9968674.61650,0
1735693740000,93966.30,94091.00,93930.80,94074.40,225.207,1735693919999,21176121.65090,5266,128.946,12125035.68320,0
1735693920000,94074.50,94158.40,94074.40,94116.30,249.972,1735694099999,23528586.10710,3806,174.506,16425130.71540,0
