open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1748736000000,156.3600,156.4700,156.2600,156.4000,15419.66,1748736179999,2410974.398200,2838,5768.71,902064.724600,0
1748736180000,156.3900,156.5100,156.1600,156.4600,35142.03,1748736359999,5492303.414900,4006,17079.47,2669204.585000,0
1748736360000,156.4500,156.4700,156.2600,156.3200,15369.63,1748736539999,2403270.907000,2770,6024.68,941926.106900,0
1748736540000,156.3200,156.5900,156.3200,156.4300,16140.64,1748736719999,2525521.497600,3207,8090.12,1265869.226300,0
1748736720000,156.4300,156.4700,156.1700,156.3200,20530.38,1748736899999,3209014.439900,3232,8422.43,1316465.994600,0
1748736900000,156.3100,156.3900,156.1400,156.1700,26235.89,1748737079999,4099901.402800,4027,8884.25,1388256.093400,0
1748737080000,156.1700,156.3100,155.9800,156.2200,22909.69,1748737259999,3577371.408200,4125,10664.58,1665394.717200,0
1748737260000,156.2100,156.2600,155.6200,155.8700,74901.79,1748737439999,11670511.816330,6373,23655.22,3686791.638900,0
1748737440000,155.8700,156.1400,155.7400,155.7400,27704.39,1748737619999,4320721.444000,7415,11574.37,1805142.818000,0
1748737620000,155.7500,155.9500,155.7000,155.7400,21216.47,1748737799999,3305903.326100,3125,7602.81,1184772.538100,0
1748737800000,155.7400,155.9900,155.6200,155.9200,30215.60,1748737979999,4706381.011700,4724,15440.31,2405289.552100,0
1748737980000,155.9200,156.0700,155.7400,156.0300,40036.85,1748738159999,6239949.593100,4398,22204.38,3460916.997200,0
1748738160000,156.0200,156.2100,155.9700,156.0600,20043.42,1748738339999,3128899.785700,3157,9366.59,1462156.523200,0
1748738340000,156.0600,156.1700,155.9600,156.0900,9761.52,1748738519999,1523630.927800,2543,4655.19,726693.140900,0
1748738520000,156.0900,156.1500,155.9900,156.1400,8343.58,1748738699999,1302232.935700,2314,3265.61,509655.310100,0
1748738700000,156.1400,156.3100,156.0900,156.1300,19318.37,1748738879999,3017947.960200,3602,13370.35,2088868.801300,0
1748738880000,156.1300,156.2200,156.0800,156.0800,11275.66,1748739059999,1760855.644600,2341,5904.29,922042.867500,0
1748739060000,156.0800,156.2000,156.0600,156.0600,7307.14,1748739239999,1140999.076800,1858,4533.10,707835.544600,0
1748739240000,156.0600,156.0700,155.8100,156.0200,14737.14,1748739419999,2297877.593400,2459,6639.54,1035202.613000,0
1748739420000,156.0100,156.1400,155.9400,156.1400,6009.97,1748739599999,937776.453700,1470,3233.60,504624.586500,0
1748739600000,156.1300,156.1500,155.9100,155.9200,12806.23,1748739779999,1998150.719100,2798,3795.15,592082.751400,0
1748739780000,155.9200,156.0000,155.8100,155.9400,13141.93,1748739959999,2048794.449400,2663,6369.58,993006.603500,0
1748739960000,155.9300,155.9300,155.5900,155.6100,38267.03,1748740139999,5958996.301600,3989,12245.03,1906465.504800,0
1748740140000,155.6000,155.9300,155.5400,155.8800,22701.01,1748740319999,3535012.017100,3568,14621.07,2277058.173000,0
1748740320000,155.8800,156.3500,155.8800,156.3400,25858.54,1748740499999,4036744.335200,3621,14618.10,2282424.900300,0
1748740500000,156.3500,156.6500,156.3400,156.4900,42267.85,1748740679999,6613628.034900,4285,20006.11,3130039.463200,0
1748740680000,156.4900,156.4900,155.8800,155.9400,32585.85,1748740859999,5085432.268000,4213,10308.01,1608666.681200,0
1748740860000,155.9500,155.9900,155.5900,155.6500,71867.07,1748741039999,11193725.286100,4995,35540.34,5535464.146900,0
1748741040000,155.6500,155.9800,155.6200,155.9800,22629.62,1748741219999,3524857.343300,3246,16452.69,2562685.305800,0
1748741220000,155.9700,156.1300,155.8900,155.9700,14186.13,1748741399999,2213207.987100,2750,8559.11,1335303.638000,0
1748741400000,155.9700,156.0800,155.7800,155.8200,11098.47,1748741579999,1730587.644200,3065,5230.40,815553.335500,0
1748741580000,155.8200,155.8400,155.3300,155.5100,25709.64,1748741759999,3998368.399100,4271,9634.31,1498174.606900,0
1748741760000,155.5000,155.6100,155.4500,155.5400,11810.58,1748741939999,1836954.592200,2719,5077.95,789824.767000,0
1748741940000,155.5300,155.5400,155.2700,155.2800,26202.69,1748742119999,4071627.965900,3862,9573.66,1487581.208200,0
