open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751328000000,107087.30,107099.80,107061.70,107099.80,182.639,1751328179999,19556928.97340,3034,84.411,9038512.48500,0
1751328180000,107099.80,107114.10,107036.70,107050.10,87.678,1751328359999,9389107.43620,2655,48.418,5185024.28860,0
1751328360000,107050.10,107142.00,107039.40,107138.50,114.287,1751328539999,12240130.37860,3326,76.382,8180374.41570,0
1751328540000,107138.50,107221.20,107138.40,107221.20,197.090,1751328719999,21125790.02110,3884,155.652,16684174.38950,0
1751328720000,107221.20,107314.30,107221.10,107277.50,181.470,1751328899999,19468174.09070,3981,109.595,11756663.74660,0
1751328900000,107277.50,107390.60,107274.50,107339.70,465.082,1751329079999,49924187.48620,5662,258.394,27735341.15900,0
1751329080000,107339.80,107408.20,107339.70,107394.10,338.637,1751329259999,36363345.27410,3664,165.231,17742159.25800,0
1751329260000,107394.00,107394.10,107300.00,107302.10,271.061,1751329439999,29101075.14040,3247,33.278,3572694.30060,0
1751329440000,107302.00,107302.10,107095.10,107111.70,497.406,1751329619999,53290407.96910,5781,173.898,18626657.66370,0
1751329620000,107111.60,107133.60,107105.20,107111.40,81.768,1751329799999,8759214.63490,2172,39.708,4253578.53660,0
1751329800000,107111.40,107114.50,106980.50,107056.80,314.828,1751329979999,33694581.50020,5607,121.608,13014552.97190,0
1751329980000,107056.70,107192.40,106972.90,107188.10,187.494,1751330159999,20074812.89570,5480,104.063,11141932.58320,0
1751330160000,107188.10,107218.40,107127.20,107148.10,134.157,1751330339999,14377908.50500,3758,66.608,7138204.37950,0
1751330340000,107148.10,107183.80,107132.90,107168.90,82.728,1751330519999,8864738.62160,2351,33.526,3592676.06010,0
1751330520000,107169.00,107250.00,107169.00,107240.20,77.525,1751330699999,8312785.42060,2604,44.338,4754056.62220,0
1751330700000,107240.20,107302.10,107233.00,107296.90,96.305,1751330879999,10332126.66190,2216,57.994,6221768.74140,0
1751330880000,107297.00,107302.10,107260.00,107266.80,45.373,1751331059999,4867482.63080,1441,15.693,1683542.66490,0
1751331060000,107266.70,107342.90,107254.60,107285.80,86.307,1751331239999,9260458.19450,2569,45.895,4924428.44940,0
1751331240000,107285.80,107322.10,107285.70,107285.80,48.776,1751331419999,5233649.93000,1625,22.139,2375465.42180,0
1751331420000,107285.80,107327.90,107285.80,107327.80,34.961,1751331599999,3751253.46450,1002,20.990,2252324.93760,0
1751331600000,107327.90,107366.00,107309.90,107352.00,170.817,1751331779999,18336066.16170,3662,73.578,7897923.38040,0
1751331780000,107352.00,107358.00,107239.80,107313.00,254.023,1751331959999,27254716.91960,4083,49.166,5275423.72000,0
1751331960000,107313.00,107400.00,107312.90,107351.00,165.993,1751332139999,17822200.39860,3509,119.012,12777632.20730,0
1751332140000,107351.00,107380.50,107318.90,107329.60,115.663,1751332319999,12417763.08910,2297,55.694,5979466.92110,0
1751332320000,107329.60,107450.00,107329.50,107432.40,126.930,1751332499999,13631485.33110,2927,96.227,10334544.23500,0
