open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767225600000,124.5800,124.6900,124.5200,124.6800,22691.94,1767225779999,2827545.362600,2388,16711.11,2082375.003300,0
1767225780000,124.6800,124.9500,124.6700,124.8900,31851.60,1767225959999,3975530.486000,3251,19615.95,2448202.294200,0
1767225960000,124.8900,124.9500,124.7800,124.9300,16284.94,1767226139999,2033541.289600,1991,7129.25,890204.446300,0
1767226140000,124.9300,124.9500,124.8700,124.9000,15734.17,1767226319999,1965557.276300,1639,7378.56,921758.555000,0
1767226320000,124.9000,124.9100,124.8000,124.8200,8600.63,1767226499999,1073769.713700,1436,3793.27,473559.738500,0
1767226500000,124.8200,124.8600,124.7200,124.7800,15316.17,1767226679999,1911377.852400,1741,6066.61,757093.906100,0
1767226680000,124.7700,124.9100,124.7700,124.8800,13365.26,1767226859999,1668773.341200,1553,9002.20,1124009.146900,0
1767226860000,124.8800,125.0700,124.8800,124.9700,20639.11,1767227039999,2579790.579500,2391,12702.92,1587801.074600,0
1767227040000,124.9700,125.0600,124.9300,125.0400,14058.02,1767227219999,1757209.818000,1476,7849.36,981154.067500,0
1767227220000,125.0500,125.1000,125.0200,125.0700,13570.31,1767227399999,1697198.259000,1546,8109.91,1014322.830200,0
1767227400000,125.0700,125.1100,125.0000,125.1000,8999.14,1767227579999,1125404.680700,1805,3704.81,463319.929100,0
1767227580000,125.0900,125.1900,125.0600,125.1000,15384.08,1767227759999,1924941.398600,2170,8745.11,1094280.249000,0
1767227760000,125.1000,125.1000,125.0100,125.0400,13101.47,1767227939999,1638274.627500,1691,5809.69,726461.986100,0
1767227940000,125.0500,125.0500,124.9800,125.0400,11749.59,1767228119999,1468796.517800,1482,3671.71,459024.273400,0
1767228120000,125.0300,125.0400,124.9600,125.0000,13698.24,1767228299999,1712466.147800,1160,4550.09,568822.879300,0
1767228300000,125.0100,125.0200,124.9700,124.9900,7354.53,1767228479999,919274.797900,1077,5838.74,729813.963700,0
1767228480000,125.0000,125.1700,124.9900,125.1200,22542.71,1767228659999,2820153.426500,2138,16590.68,2075396.722800,0
1767228660000,125.1300,125.1300,125.0400,125.0600,17040.04,1767228839999,2131691.347100,1490,7895.93,987804.055500,0
1767228840000,125.0600,125.1000,125.0400,125.0900,8125.58,1767229019999,1016271.012500,1288,4539.17,567726.328500,0
1767229020000,125.1000,125.1300,125.0400,125.0700,7457.01,1767229199999,932752.021400,1470,3879.65,485301.280100,0
1767229200000,125.0700,125.2100,125.0600,125.1700,16121.69,1767229379999,2017691.524000,1854,10680.57,1336675.803100,0
1767229380000,125.1700,125.2500,125.1600,125.2200,20402.09,1767229559999,2554493.224600,1988,11559.92,1447413.225400,0
1767229560000,125.2100,125.5800,125.1800,125.5500,84367.08,1767229739999,10577422.521900,7084,60655.67,7604977.712400,0
1767229740000,125.5500,125.5800,125.4800,125.5500,30328.76,1767229919999,3807516.918900,2889,13300.98,1669841.898800,0
1767229920000,125.5500,125.5900,125.5400,125.5800,15696.95,1767230099999,1971082.778100,1620,9581.33,1203177.222700,0
1767230100000,125.5900,125.7500,125.5300,125.5400,45364.47,1767230279999,5699360.415700,5080,22032.42,2768274.129000,0
1767230280000,125.5400,125.6900,125.3400,125.4500,34466.76,1767230459999,4326460.712300,3901,13539.93,1700080.232000,0
1767230460000,125.4600,125.5700,125.3900,125.5600,35299.86,1767230639999,4429620.834900,3214,22501.93,2823740.956100,0
1767230640000,125.5700,125.5900,125.3700,125.4000,15753.12,1767230819999,1976574.031900,1820,2977.94,373629.293600,0
1767230820000,125.4000,125.4100,125.2900,125.3400,17648.45,1767230999999,2211938.229200,1867,8586.39,1076122.832300,0
1767231000000,125.3500,125.4700,125.3500,125.4200,15529.95,1767231179999,1947832.811300,1924,6842.83,858205.547400,0
1767231180000,125.4200,125.4900,125.4100,125.4600,10049.65,1767231359999,1260840.735500,1358,5239.02,657276.624800,0
1767231360000,125.4700,125.4700,125.0100,125.1600,79276.89,1767231539999,9923257.171400,5924,33726.02,4220049.466200,0
1767231540000,125.1600,125.3800,125.0700,125.3800,66643.51,1767231719999,8341551.274000,5197,28301.92,3543238.862200,0
1767231720000,125.3800,125.4000,125.3400,125.3800,12453.64,1767231899999,1561383.640800,1390,4085.37,512235.184600,0
1767231900000,125.3800,125.4100,125.2900,125.2900,15520.41,1767232079999,1945625.879900,1836,8688.18,1089187.864700,0
1767232080000,125.2900,125.3000,125.1900,125.2700,8719.71,1767232259999,1091982.640900,1361,3896.12,487899.730200,0
1767232260000,125.2700,125.2900,125.2100,125.2800,8013.88,1767232439999,1003722.408400,1008,4450.44,557435.801600,0
1767232440000,125.2900,125.3200,125.1700,125.2100,19840.63,1767232619999,2485188.205600,2144,6949.89,870461.820400,0
1767232620000,125.2200,125.2400,124.8000,124.9200,68713.97,1767232799999,8586345.662600,5161,22666.86,2832123.250100,0
1767232800000,124.9200,124.9500,124.8000,124.9100,22520.98,1767232979999,2811802.750800,2713,12767.21,1593973.613800,0
1767232980000,124.9000,125.1300,124.9000,125.0400,21614.19,1767233159999,2702171.543000,2593,16730.62,2091650.915100,0
1767233160000,125.0500,125.0700,125.0100,125.0200,8001.03,1767233339999,1000398.771400,1177,4952.52,619225.627200,0
1767233340000,125.0300,125.0300,124.9800,125.0000,7301.61,1767233519999,912721.056600,1006,3407.61,425948.487700,0
1767233520000,125.0000,125.0100,124.9200,124.9700,9018.86,1767233699999,1127143.213100,1064,3017.06,377043.491400,0
1767233700000,124.9700,125.0300,124.8800,125.0100,22967.19,1767233879999,2870048.852100,2741,14038.62,1754407.154400,0
1767233880000,125.0200,125.0200,124.9100,124.9700,8821.86,1767234059999,1102465.863100,996,5132.79,641444.565500,0
1767234060000,124.9700,124.9700,124.8400,124.8800,14967.47,1767234239999,1869454.055400,1663,7031.98,878291.537300,0
1767234240000,124.8900,124.9000,124.7800,124.8200,11983.71,1767234419999,1495882.036000,1463,5462.79,681897.584900,0
1767234420000,124.8200,124.8200,124.7200,124.8000,17547.98,1767234599999,2189243.033100,1698,5020.26,626316.352400,0
1767234600000,124.8000,124.9100,124.7700,124.9100,24421.74,1767234779999,3048746.060200,2512,16465.38,2055544.227900,0
1767234780000,124.9100,125.0000,124.7500,124.8300,52266.64,1767234959999,6528458.265800,3312,24943.57,3115976.922400,0
1767234960000,124.8200,124.9400,124.7500,124.9200,16527.23,1767235139999,2063070.440700,1714,7554.01,943163.851900,0
1767235140000,124.9200,125.1800,124.9200,125.0300,27793.58,1767235319999,3476319.536500,3129,17145.69,2144296.893500,0
1767235320000,125.0300,125.0800,124.9700,125.0100,9116.21,1767235499999,1139700.293700,984,4936.52,617150.678100,0
1767235500000,125.0000,125.0300,124.9500,125.0000,10821.71,1767235679999,1352600.544500,1212,4272.89,534086.333900,0
1767235680000,125.0000,125.0200,124.9700,125.0100,8712.12,1767235859999,1088970.730600,969,4580.89,572571.984700,0
1767235860000,125.0000,125.0500,124.9800,125.0000,5180.20,1767236039999,647658.024700,836,1988.63,248636.928400,0
1767236040000,125.0000,125.0800,125.0000,125.0500,6836.00,1767236219999,854750.930300,926,4360.84,545302.996400,0
1767236220000,125.0500,125.1600,125.0500,125.1200,11824.65,1767236399999,1479397.334400,1257,7499.40,938257.498600,0
1767236400000,125.1100,125.1600,125.0700,125.1300,5954.32,1767236579999,744965.479800,1213,3028.19,378866.005700,0
1767236580000,125.1300,125.2100,125.1100,125.1200,14096.17,1767236759999,1764233.238000,1887,8201.27,1026399.026500,0
1767236760000,125.1200,125.1600,125.0600,125.0800,7871.10,1767236939999,984698.249800,1373,3398.17,425109.548300,0
