open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1746057600000,94125.20,94155.00,94086.70,94142.60,160.728,1746057779999,15129371.77070,3286,88.014,8284715.67440,0
1746057780000,94142.50,94228.70,94102.80,94168.50,207.773,1746057959999,19568401.29810,3821,81.329,7659649.46790,0
1746057960000,94168.40,94230.80,94119.60,94230.80,196.843,1746058139999,18539315.86590,3956,94.032,8855864.68430,0
1746058140000,94230.80,94299.30,94230.70,94299.30,153.345,1746058319999,14455674.05410,2613,90.117,8495187.14230,0
1746058320000,94299.20,94299.30,94216.20,94223.60,132.422,1746058499999,12482141.33880,2727,46.724,4404179.49380,0
1746058500000,94223.70,94271.20,94157.50,94176.80,94.950,1746058679999,8945779.48570,2339,54.844,5167634.70030,0
1746058680000,94171.20,94187.90,94154.60,94166.40,52.644,1746058859999,4957790.30680,1263,19.857,1870005.72720,0
1746058860000,94166.50,94200.00,94127.00,94199.90,136.765,1746059039999,12878306.75390,2457,71.366,6719931.25930,0
1746059040000,94199.90,94281.90,94199.90,94266.30,110.284,1746059219999,10393451.93900,2415,80.972,7630634.77350,0
1746059220000,94266.30,94266.40,94220.60,94238.70,54.395,1746059399999,5125919.22100,1564,30.268,2852204.07310,0
1746059400000,94238.60,94250.00,94187.10,94199.50,82.266,1746059579999,7750775.81210,2249,29.142,2745531.04800,0
1746059580000,94199.50,94243.00,94165.30,94228.10,90.077,1746059759999,8485642.19280,2171,31.540,2971517.49650,0
1746059760000,94228.00,94238.50,94169.00,94219.90,81.170,1746059939999,7646595.95570,2084,28.632,2697108.73230,0
1746059940000,94220.00,94242.50,94205.10,94233.50,29.784,1746060119999,2806536.51000,1287,17.513,1650282.76620,0
1746060120000,94233.50,94248.60,94230.50,94239.30,60.255,1746060299999,5678554.23870,1196,33.237,3132368.50790,0
1746060300000,94239.30,94312.70,94239.20,94312.60,96.439,1746060479999,9092501.44050,2122,78.074,7361030.81750,0
1746060480000,94312.70,94332.50,94300.60,94323.80,184.007,1746060659999,17356074.72680,2458,75.196,7092818.90230,0
1746060660000,94323.80,94344.40,94323.70,94336.10,77.521,1746060839999,7313059.79750,1496,31.622,2983090.07780,0
1746060840000,94336.10,94345.00,94267.60,94281.90,280.508,1746061019999,26453084.43160,2956,82.508,7779871.56280,0
1746061020000,94282.00,94358.90,94281.90,94358.90,126.011,1746061199999,11885409.86830,1921,92.933,8765619.26150,0
1746061200000,94358.90,94408.40,94343.40,94408.30,147.388,1746061379999,13910139.49470,2783,105.748,9980728.21610,0
1746061380000,94408.30,94450.00,94398.70,94409.40,241.127,1746061559999,22769743.54310,3332,96.018,9066841.69820,0
1746061560000,94409.40,94553.90,94400.00,94508.40,362.667,1746061739999,34266466.80440,5808,210.992,19934216.09160,0
1746061740000,94508.50,94554.90,94490.90,94516.30,331.906,1746061919999,31373361.21890,4285,201.940,19088911.55900,0
1746061920000,94516.20,94516.30,94448.20,94485.50,163.223,1746062099999,15423464.14330,2709,66.285,6263555.63720,0
1746062100000,94485.50,94623.90,94463.10,94618.00,399.839,1746062279999,37816933.34590,5773,252.198,23853725.33390,0
1746062280000,94618.00,94647.10,94574.20,94647.00,353.713,1746062459999,33467107.13830,4687,108.717,10286355.55370,0
1746062460000,94647.10,94653.30,94540.00,94540.00,205.356,1746062639999,19430722.29610,3493,75.807,7173067.86160,0
1746062640000,94540.10,94600.00,94534.50,94599.90,108.697,1746062819999,10279744.25000,2495,42.132,3984159.26670,0
1746062820000,94600.00,94624.80,94571.70,94586.90,135.758,1746062999999,12843419.51290,2265,71.086,6725176.79600,0
1746063000000,94586.90,94609.80,94548.10,94599.50,167.077,1746063179999,15803351.05630,2913,59.536,5631560.49490,0
1746063180000,94599.40,94641.50,94599.40,94625.00,136.743,1746063359999,12939459.46200,2053,89.046,8426012.25780,0
1746063360000,94625.10,94656.10,94594.00,94636.30,366.853,1746063539999,34711966.18990,3836,178.497,16888064.09420,0
1746063540000,94636.30,94636.30,94436.10,94494.40,531.973,1746063719999,50266136.24460,5679,252.416,23843519.96760,0
1746063720000,94494.50,94662.60,94484.90,94660.00,205.778,1746063899999,19457484.47060,3582,133.119,12588618.51390,0
1746063900000,94660.00,94660.00,94535.80,94571.00,238.414,1746064079999,22554867.40120,3534,42.850,4053183.50150,0
1746064080000,94571.00,94590.30,94545.20,94587.50,82.822,1746064259999,7832212.61230,2248,47.097,4453810.95140,0
1746064260000,94587.60,94598.90,94522.40,94590.10,71.432,1746064439999,6754642.27200,1858,24.806,2345648.85190,0
1746064440000,94590.00,94647.50,94576.10,94598.40,148.675,1746064619999,14066060.68490,2526,99.692,9431334.68580,0
1746064620000,94598.40,94600.00,94531.20,94598.70,127.915,1746064799999,12096157.82510,2597,65.557,6199442.45080,0
1746064800000,94598.80,94643.70,94563.00,94617.30,186.553,1746064979999,17646978.43370,3663,86.776,8208099.74980,0
1746064980000,94617.40,94656.50,94607.40,94650.10,136.504,1746065159999,12918092.45850,2352,77.123,7298450.68710,0
1746065160000,94650.00,94798.50,94650.00,94730.10,786.118,1746065339999,74461515.44870,9359,534.401,50615791.75700,0
1746065340000,94730.10,94773.40,94723.00,94727.00,251.096,1746065519999,23789328.22310,3477,79.306,7513780.27290,0
1746065520000,94726.90,94731.30,94655.00,94657.70,200.572,1746065699999,18994957.57280,3069,57.725,5466868.31010,0
1746065700000,94657.70,94741.60,94657.70,94726.30,200.760,1746065879999,19013268.71010,3092,63.442,6008146.64400,0
1746065880000,94726.30,94747.00,94683.80,94734.10,164.718,1746066059999,15602194.34000,2542,88.720,8403749.98870,0
1746066060000,94734.20,94740.20,94720.00,94734.30,107.144,1746066239999,10149760.17570,1894,32.690,3096741.64980,0
1746066240000,94734.30,94830.60,94734.30,94824.00,881.081,1746066419999,83520319.33310,5406,764.099,72433789.57820,0
1746066420000,94824.00,94915.10,94824.00,94889.80,1566.521,1746066599999,148652980.52630,11306,1141.126,108283044.22040,0
1746066600000,94889.80,94919.60,94831.60,94855.60,325.934,1746066779999,30925102.03570,4671,138.115,13103856.28600,0
1746066780000,94855.50,94922.40,94825.30,94911.90,223.033,1746066959999,21161332.54580,3488,118.670,11259203.29140,0
1746066960000,94911.90,94939.40,94911.90,94922.80,297.616,1746067139999,28250279.80640,5494,191.252,18154294.25920,0
1746067140000,94922.70,94924.70,94814.70,94814.80,236.689,1746067319999,22458022.24330,7452,79.626,7556208.56600,0
1746067320000,94814.80,94877.00,94783.10,94860.00,281.566,1746067499999,26698663.46070,4607,132.507,12564924.78660,0
1746067500000,94860.00,94882.50,94857.50,94868.50,125.215,1746067679999,11880025.13990,2102,53.776,5101999.98090,0
1746067680000,94868.50,94868.50,94773.70,94808.90,165.776,1746067859999,15716314.06760,3151,42.960,4072580.17410,0
1746067860000,94809.00,94810.00,94711.10,94738.00,176.233,1746068039999,16698864.84480,3519,68.393,6479980.55830,0
1746068040000,94738.00,94798.90,94728.30,94783.20,225.577,1746068219999,21375416.32850,3029,131.295,12440880.65430,0
1746068220000,94783.10,94800.00,94725.00,94799.90,410.499,1746068399999,38898616.02890,4692,261.800,24807154.98400,0
1746068400000,94799.90,94872.30,94799.90,94829.70,210.453,1746068579999,19958816.71710,2765,135.951,12893237.94340,0
1746068580000,94829.70,94875.00,94819.90,94860.10,142.110,1746068759999,13480286.26730,2667,80.961,7679940.30430,0
1746068760000,94860.10,94920.80,94860.10,94897.90,354.682,1746068939999,33655749.13840,4735,241.009,22869344.94560,0
1746068940000,94897.90,94978.10,94881.20,94944.30,799.464,1746069119999,75893514.37140,9282,586.439,55669484.03220,0
1746069120000,94944.30,94977.70,94638.70,94664.10,1219.315,1746069299999,115525543.01150,10795,462.132,43778951.24500,0
1746069300000,94664.10,94733.20,94664.10,94681.90,231.663,1746069479999,21937765.62470,3995,142.867,13528580.04850,0
1746069480000,94682.00,94696.00,94631.00,94686.00,287.879,1746069659999,27251300.25420,4220,133.450,12632286.63940,0
1746069660000,94686.00,94757.70,94686.00,94740.30,102.902,1746069839999,9747503.31180,2226,67.718,6414399.93160,0
1746069840000,94740.30,94767.10,94740.20,94749.40,70.940,1746070019999,6721564.82870,1700,38.589,3656243.00780,0
1746070020000,94749.40,94777.80,94749.40,94771.70,93.483,1746070199999,8858667.96340,1657,59.262,5615613.73520,0
1746070200000,94771.60,94825.30,94728.80,94757.90,307.738,1746070379999,29162987.62330,3737,243.934,23114857.43030,0
1746070380000,94757.80,94819.30,94700.00,94819.20,177.503,1746070559999,16816446.42360,3792,77.972,7387153.96140,0
