open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,202.6850,202.7220,202.0480,202.2070,59522,1711929779999,12047302.0260,8503,24441,4947133.3520,0
1711929780000,202.2080,202.6940,201.9050,202.4400,50426,1711929959999,10202088.6560,6910,24003,4856450.8660,0
1711929960000,202.4400,202.4400,201.7000,201.7950,51793,1711930139999,10464984.4990,6993,18279,3693169.3650,0
1711930140000,201.7960,202.1300,201.6620,201.8410,34162,1711930319999,6897395.4660,4629,15979,3226608.4200,0
1711930320000,201.8410,202.3740,201.7300,201.9420,29748,1711930499999,6009748.9850,3969,17956,3627557.8870,0
1711930500000,201.9410,202.1660,201.8720,201.9660,18219,1711930679999,3680011.7990,3118,9957,2011241.5540,0
1711930680000,201.9720,202.4180,201.9540,202.2990,22772,1711930859999,4605004.4750,3868,13730,2776432.4300,0
1711930860000,202.2980,202.2980,201.9630,201.9680,20336,1711931039999,4110715.2740,3364,10527,2127975.5700,0
1711931040000,201.9680,202.2340,201.9320,201.9850,19699,1711931219999,3980094.0120,3415,10112,2043178.4780,0
1711931220000,201.9850,202.2010,201.8260,202.1090,26454,1711931399999,5345152.4280,4197,14592,2948428.5040,0
1711931400000,202.1090,202.2570,201.8680,201.8690,41909,1711931579999,8467106.9530,4534,23640,4775852.4060,0
1711931580000,201.8690,201.8860,201.2780,201.3010,39496,1711931759999,7961875.1480,6247,12979,2616711.4940,0
1711931760000,201.3010,201.7950,201.1310,201.7190,36907,1711931939999,7435358.8430,5918,20573,4144884.8610,0
1711931940000,201.7190,201.7330,201.3800,201.4390,24477,1711932119999,4932987.6910,3643,11143,2245677.8970,0
1711932120000,201.4390,201.5190,201.1970,201.2170,33443,1711932299999,6733366.4070,4640,12257,2468015.0290,0
1711932300000,201.2180,201.8600,201.0300,201.8050,38611,1711932479999,7777698.5210,5451,18436,3713228.1440,0
1711932480000,201.8040,202.3000,201.8010,201.9390,34432,1711932659999,6959195.7810,4579,18312,3700765.8690,0
1711932660000,201.9390,202.0390,201.7580,201.8070,17865,1711932839999,3606987.1810,3135,8863,1789509.9540,0
1711932840000,201.8060,201.8400,201.5230,201.7990,18781,1711933019999,3787624.2240,3112,7897,1592810.9450,0
1711933020000,201.8050,202.3500,201.8050,202.2760,29240,1711933199999,5912288.9420,3936,16988,3434458.0900,0
1711933200000,202.2740,202.9500,202.2660,202.4760,39808,1711933379999,8065087.6580,5070,22781,4615612.3290,0
1711933380000,202.4760,203.1840,202.4540,203.1810,51308,1711933559999,10415589.3350,5544,28194,5722693.1200,0
1711933560000,203.1800,203.2070,202.6990,202.7910,29208,1711933739999,5929019.6300,4606,15454,3137320.2600,0
1711933740000,202.7910,203.1030,202.6740,203.0090,17907,1711933919999,3633971.5880,2987,8072,1638050.9830,0
1711933920000,203.0140,203.0230,202.3880,202.8350,28053,1711934099999,5685238.5160,4418,11522,2334993.4590,0
1711934100000,202.8340,203.3350,202.7470,203.2690,41297,1711934279999,8388410.3720,5616,22430,4556122.7940,0
1711934280000,203.2690,203.2880,202.5180,202.5840,56134,1711934459999,11395106.1390,6039,20212,4102508.2570,0
1711934460000,202.5840,203.1870,202.5000,203.1650,37962,1711934639999,7701713.1290,5178,18606,3774225.1230,0
1711934640000,203.1650,203.9010,203.1100,203.7870,90585,1711934819999,18442564.3440,9971,53880,10969028.8170,0
1711934820000,203.7860,204.4730,203.5740,204.3880,102803,1711934999999,20987065.9870,13760,63005,12862816.5200,0
1711935000000,204.3900,204.7550,203.8280,204.2690,82224,1711935179999,16796545.9460,11839,43076,8799745.0110,0
1711935180000,204.2580,204.3800,204.0060,204.3350,33620,1711935359999,6864548.4780,5398,16395,3347427.4920,0
1711935360000,204.3350,204.5310,203.5220,203.7440,58609,1711935539999,11962492.3950,8202,28907,5900776.7640,0
1711935540000,203.7440,203.7600,203.0880,203.0890,57793,1711935719999,11754590.6140,8521,22007,4476632.8400,0
1711935720000,203.0890,203.1840,202.9100,202.9290,54558,1711935899999,11075834.0760,8640,26154,5309576.1940,0
1711935900000,202.9310,203.2930,202.3400,202.5320,78754,1711936079999,15962430.0000,10108,37464,7592324.3330,0
1711936080000,202.5340,203.4100,202.4930,203.1800,37270,1711936259999,7567954.2420,5442,20488,4160004.1100,0
1711936260000,203.1920,203.2830,202.4410,202.4870,34972,1711936439999,7093929.2690,5416,15185,3079948.8460,0
1711936440000,202.4880,202.8800,202.1500,202.8550,41667,1711936619999,8435900.8160,6771,22435,4543055.4940,0
1711936620000,202.8540,203.3080,202.6550,203.2980,26801,1711936799999,5439082.3290,4124,14065,2854456.6710,0
1711936800000,203.2900,203.8280,202.8800,203.8160,36740,1711936979999,7472613.7400,5203,20788,4227894.7570,0
1711936980000,203.8160,203.8170,202.9500,203.1710,36388,1711937159999,7399479.6570,5142,14933,3036267.8310,0
