open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,71363.00,71388.00,71233.10,71260.50,1107.927,1711929779999,79002395.80860,14328,362.183,25827894.11220,0
1711929780000,71260.40,71358.80,71200.00,71314.60,575.249,1711929959999,41006380.69640,9106,255.530,18216376.99540,0
1711929960000,71314.60,71314.60,71193.20,71238.40,422.293,1711930139999,30082297.58390,7693,116.087,8269488.13060,0
1711930140000,71238.50,71295.30,71204.90,71241.50,394.744,1711930319999,28125294.19570,5464,146.332,10426201.19750,0
1711930320000,71241.50,71249.00,71223.20,71230.00,132.464,1711930499999,9436223.48510,2725,66.102,4708859.45770,0
1711930500000,71230.00,71282.10,71182.50,71236.00,510.633,1711930679999,36371341.24440,6555,236.476,16847717.45650,0
1711930680000,71236.00,71286.60,71235.90,71283.30,148.399,1711930859999,10576406.81210,2870,106.258,7572916.05770,0
1711930860000,71283.30,71286.90,71229.70,71270.50,135.613,1711931039999,9664152.82090,3151,56.665,4038170.25860,0
1711931040000,71270.50,71275.50,71192.60,71207.50,162.492,1711931219999,11574190.27510,3229,43.409,3092463.30020,0
1711931220000,71207.50,71207.60,71143.30,71150.70,402.032,1711931399999,28609041.72970,5664,83.188,5919428.02270,0
1711931400000,71150.70,71209.10,71139.00,71179.50,181.382,1711931579999,12909797.72380,3839,95.832,6821325.52040,0
1711931580000,71179.50,71184.60,71124.90,71132.10,157.755,1711931759999,11225090.06260,3627,62.708,4462239.29820,0
1711931760000,71132.00,71132.00,71060.00,71107.80,560.045,1711931939999,39813619.20990,8243,193.422,13750606.18330,0
1711931940000,71107.80,71122.50,70992.80,70992.80,483.741,1711932119999,34362024.96270,8091,174.189,12373941.08680,0
1711932120000,70992.80,71026.60,70935.50,71003.20,395.673,1711932299999,28088473.50840,6783,217.891,15468779.94360,0
1711932300000,71003.30,71073.30,70956.30,71073.20,301.887,1711932479999,21439253.45720,5041,215.157,15281246.73710,0
1711932480000,71073.20,71146.30,71073.20,71096.20,350.273,1711932659999,24910493.80210,4789,205.474,14612106.77940,0
1711932660000,71096.10,71139.90,71070.40,71126.60,188.866,1711932839999,13425943.55550,2844,103.215,7337389.60270,0
1711932840000,71126.70,71150.00,71096.60,71130.00,200.656,1711933019999,14271428.55650,3143,97.104,6906344.95490,0
1711933020000,71130.00,71239.60,71130.00,71234.10,349.072,1711933199999,24855578.82020,5865,246.342,17539720.94120,0
1711933200000,71234.10,71260.00,71196.90,71202.70,353.615,1711933379999,25187516.41400,5148,149.999,10684742.95670,0
1711933380000,71202.70,71217.30,71191.00,71210.10,194.335,1711933559999,13837113.60470,2722,104.575,7445863.02520,0
1711933560000,71210.20,71216.40,71122.00,71125.00,251.300,1711933739999,17884554.18260,4212,117.318,8349215.68630,0
1711933740000,71125.10,71166.00,71120.00,71140.30,215.122,1711933919999,15303281.34240,2926,137.315,9768140.71590,0
1711933920000,71140.20,71141.00,71078.10,71141.00,231.799,1711934099999,16481795.49400,3502,71.365,5074642.64370,0
1711934100000,71141.00,71158.20,71071.80,71092.30,192.822,1711934279999,13710082.58400,4040,59.496,4230505.49770,0
1711934280000,71092.30,71094.80,71021.30,71042.40,238.595,1711934459999,16953515.21110,4546,70.610,5016841.96140,0
1711934460000,71042.50,71091.80,71021.90,71083.00,146.667,1711934639999,10420518.55120,2923,98.395,6990947.23590,0
1711934640000,71083.00,71194.40,71079.50,71085.40,400.934,1711934819999,28521695.27850,6126,316.794,22538191.96870,0
1711934820000,71085.50,71119.70,71011.40,71021.30,265.204,1711934999999,18849887.24130,4667,137.260,9757545.08370,0
1711935000000,71021.40,71140.20,71008.60,71123.90,277.512,1711935179999,19726392.54470,4535,196.723,13984720.84280,0
1711935180000,71124.00,71168.40,71110.00,71113.10,305.711,1711935359999,21748817.85190,4893,153.525,10922185.34020,0
1711935360000,71113.10,71136.80,71006.40,71006.40,282.804,1711935539999,20104519.73420,5626,136.623,9713066.79010,0
1711935540000,71006.50,71006.50,70908.40,70908.40,658.106,1711935719999,46690494.73690,9830,245.933,17447488.40620,0
1711935720000,70908.50,70938.20,70888.00,70923.90,420.270,1711935899999,29802524.35330,6757,205.603,14579969.82700,0
1711935900000,70924.00,70973.80,70877.20,70915.90,562.026,1711936079999,39856400.94900,7528,259.774,18424507.40040,0
1711936080000,70916.00,70987.30,70915.90,70947.20,299.206,1711936259999,21232046.69560,4728,152.230,10801669.66550,0
1711936260000,70947.10,70952.80,70869.30,70885.30,300.714,1711936439999,21320343.44940,5821,117.064,8299924.44720,0
1711936440000,70885.30,70938.80,70873.90,70897.90,215.794,1711936619999,15298882.82380,4005,108.025,7658626.97530,0
1711936620000,70897.90,70900.00,70858.90,70885.10,213.936,1711936799999,15163903.10370,3538,88.747,6290633.83800,0
1711936800000,70885.00,70959.20,70858.90,70930.50,270.740,1711936979999,19200045.10290,5045,180.799,12822334.76520,0
1711936980000,70930.50,70930.50,70864.70,70888.20,184.390,1711937159999,13071517.97100,3388,69.683,4939837.10170,0
1711937160000,70888.30,70921.20,70850.30,70883.20,211.611,1711937339999,14998401.13000,3306,85.450,6056806.11180,0
1711937340000,70883.30,70919.50,70877.40,70888.00,203.597,1711937519999,14434891.99430,2888,96.642,6851797.63840,0
1711937520000,70888.10,70904.40,70888.00,70892.00,91.014,1711937699999,6452279.57320,1643,59.220,4198292.67480,0
1711937700000,70892.10,70917.70,70864.50,70901.90,172.820,1711937879999,12250855.21300,3313,102.070,7235741.27300,0
1711937880000,70901.90,70920.00,70887.10,70920.00,127.425,1711938059999,9034521.45110,2273,66.622,4723771.87710,0
1711938060000,70920.00,70964.20,70911.10,70911.10,265.980,1711938239999,18868193.38640,3691,174.376,12370158.41780,0
1711938240000,70911.10,70922.30,70891.10,70898.70,101.876,1711938419999,7223526.52560,2339,37.620,2667380.86590,0
1711938420000,70898.70,70909.30,70882.00,70897.60,145.548,1711938599999,10318097.47850,2550,52.500,3721825.80700,0
1711938600000,70897.50,70911.00,70876.00,70876.00,102.281,1711938779999,7250603.40550,2496,38.849,2753981.39200,0
1711938780000,70875.80,70875.80,70827.60,70839.50,247.083,1711938959999,17504631.87800,4364,60.739,4302796.14490,0
1711938960000,70839.50,70858.20,70830.00,70855.50,123.134,1711939139999,8723066.09100,2742,68.349,4842104.50700,0
1711939140000,70855.60,70919.80,70842.00,70876.80,125.168,1711939319999,8872737.53180,3270,77.668,5505445.58600,0
1711939320000,70876.80,70922.40,70876.70,70922.40,65.814,1711939499999,4665864.70160,1821,39.337,2788804.87810,0
1711939500000,70922.40,70975.00,70917.30,70948.40,176.043,1711939679999,12488617.71550,3365,121.226,8599798.39760,0
1711939680000,70948.40,70974.60,70930.00,70941.20,126.892,1711939859999,9002974.60630,2507,63.247,4487601.76450,0
1711939860000,70941.30,70948.00,70926.80,70935.60,92.172,1711940039999,6538510.44640,2541,53.762,3813709.85480,0
1711940040000,70935.70,70957.30,70916.00,70921.00,115.381,1711940219999,8184883.89760,2010,60.602,4299068.05880,0
1711940220000,70921.10,70949.00,70920.00,70930.10,69.165,1711940399999,4905898.43190,1693,36.663,2600522.31990,0
1711940400000,70930.10,70955.40,70915.00,70950.10,140.359,1711940579999,9956640.40730,3558,74.224,5265169.46020,0
1711940580000,70950.00,70950.00,70887.60,70887.60,129.936,1711940759999,9214545.39160,3458,29.661,2103327.91010,0
1711940760000,70887.70,70887.70,70784.30,70784.40,285.202,1711940939999,20200036.49510,5293,42.555,3014663.87980,0
1711940940000,70784.40,70822.10,70778.30,70778.30,218.509,1711941119999,15469942.56270,3674,85.121,6026694.40920,0
1711941120000,70778.40,70787.00,70770.00,70770.00,230.676,1711941299999,16327212.16010,3544,89.794,6355666.69350,0
1711941300000,70770.10,70821.30,70769.70,70816.30,221.035,1711941479999,15647467.33470,3466,151.708,10740191.31860,0
1711941480000,70816.40,70858.20,70807.50,70843.40,194.676,1711941659999,13789965.71340,3606,96.499,6835359.56330,0
1711941660000,70843.40,70853.80,70808.40,70821.40,111.863,1711941839999,7923281.27210,2499,62.031,4393565.60900,0
1711941840000,70821.30,70847.40,70762.00,70762.00,165.819,1711942019999,11741336.22350,3333,64.663,4578953.15720,0
1711942020000,70762.00,70762.10,70617.00,70679.50,1230.575,1711942199999,86981335.60110,15685,467.083,33013505.07490,0
1711942200000,70679.50,70709.30,70612.00,70695.20,468.773,1711942379999,33126939.89110,6456,241.011,17033744.98420,0
1711942380000,70695.10,70700.00,70623.90,70637.20,398.840,1711942559999,28181447.88910,4872,139.344,9844933.05830,0
1711942560000,70637.10,70665.60,70630.00,70639.60,220.525,1711942739999,15579897.83070,3635,99.178,7006705.54660,0
1711942740000,70639.60,70649.60,70588.00,70623.60,402.112,1711942919999,28394559.87690,5692,152.399,10761775.30290,0
1711942920000,70623.60,70659.50,70623.60,70632.10,251.389,1711943099999,17759929.05920,3554,143.188,10115909.19340,0
1711943100000,70632.10,70746.60,70628.00,70746.50,296.191,1711943279999,20942242.53820,5631,206.844,14625413.19790,0
1711943280000,70746.50,70746.50,70661.40,70693.30,196.165,1711943459999,13870683.00530,4661,92.943,6571808.33090,0
1711943460000,70693.30,70728.60,70650.00,70679.40,181.258,1711943639999,12811621.48480,3697,73.396,5187738.75220,0
1711943640000,70679.40,70698.00,70655.30,70693.40,107.549,1711943819999,7602086.50150,2639,62.770,4436863.77160,0
1711943820000,70693.30,70709.30,70650.00,70650.10,158.069,1711943999999,11171514.38700,2808,84.304,5957927.63100,0
1711944000000,70650.00,70672.60,70623.90,70657.10,137.288,1711944179999,9698958.89240,3314,68.001,4804033.10360,0
1711944180000,70657.20,70710.00,70655.10,70698.90,276.099,1711944359999,19516713.51270,4203,207.017,14632863.64580,0
1711944360000,70698.90,70721.70,70687.30,70716.70,157.559,1711944539999,11140532.17430,2531,104.939,7419970.24040,0
1711944540000,70716.60,70727.20,70695.00,70700.70,165.126,1711944719999,11676361.43430,2422,97.665,6906003.90840,0
