open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1738368000000,231.6000,231.6000,231.0500,231.0900,22333,1738368179999,5164935.8300,3272,6745,1559664.1200,0
1738368180000,231.0900,231.0900,230.7200,230.9500,44140,1738368359999,10192729.2100,5623,16976,3919869.7100,0
1738368360000,230.9600,231.6200,230.9500,231.4500,19011,1738368539999,4398413.6600,2627,11383,2633349.3600,0
1738368540000,231.4500,232.2800,231.4500,232.2400,46832,1738368719999,10860289.9880,4729,34060,7898743.0880,0
1738368720000,232.2400,232.6400,232.0400,232.6200,35194,1738368899999,8177490.4260,4120,21180,4921813.9760,0
1738368900000,232.6100,233.0000,232.3400,232.4700,51236,1738369079999,11927067.1400,6400,32923,7664839.4400,0
1738369080000,232.4700,232.7300,231.9600,232.0200,17823,1738369259999,4141794.4000,2952,7454,1732250.0800,0
1738369260000,232.0200,232.1400,231.8200,231.9600,12696,1738369439999,2945325.0800,2293,6665,1546335.8900,0
1738369440000,231.9600,231.9600,231.2100,231.3800,18287,1738369619999,4233597.2000,3273,4717,1091748.4000,0
1738369620000,231.3800,231.6200,231.0700,231.1400,15881,1738369799999,3672792.5000,2546,5915,1367836.8000,0
1738369800000,231.1400,231.7600,230.8000,231.4800,27869,1738369979999,6443423.9500,3921,13894,3213287.1200,0
1738369980000,231.4700,231.8000,231.3700,231.8000,10420,1738370159999,2413227.7500,2082,6119,1417239.9700,0
1738370160000,231.7900,231.9400,231.6000,231.9000,11050,1738370339999,2561223.2500,2186,5512,1277738.1100,0
1738370340000,231.9000,231.9500,231.4500,231.5700,9152,1738370519999,2121367.9700,2005,3408,789974.9800,0
1738370520000,231.5800,231.6500,231.2700,231.5300,16290,1738370699999,3770510.6100,2540,6880,1592568.9800,0
1738370700000,231.5200,231.9300,231.2700,231.7700,18898,1738370879999,4379028.7500,2633,7580,1755909.8500,0
1738370880000,231.7700,232.0200,231.4600,231.5800,14298,1738371059999,3313231.5500,2494,6941,1608506.6600,0
1738371060000,231.5800,231.8800,231.5600,231.8700,10446,1738371239999,2420437.2500,1847,6453,1495251.1100,0
1738371240000,231.8800,232.3700,231.7600,232.2900,18589,1738371419999,4314878.4000,2428,13976,3244118.6000,0
1738371420000,232.3000,232.4700,232.2700,232.4000,10396,1738371599999,2415618.5600,1912,6663,1548214.9400,0
1738371600000,232.3900,232.9000,232.2700,232.8900,18476,1738371779999,4298497.7800,3153,12391,2882757.4100,0
1738371780000,232.9000,232.9700,232.5300,232.6700,15065,1738371959999,3506997.6300,2311,8265,1924116.5300,0
1738371960000,232.6700,233.2200,232.5800,233.1800,25798,1738372139999,6009502.4090,3342,14680,3419547.8090,0
1738372140000,233.1700,233.5500,233.0600,233.2800,41798,1738372319999,9752834.3400,5558,20750,4841645.4400,0
1738372320000,233.2600,233.6300,233.0000,233.6000,17703,1738372499999,4128605.5500,2978,11153,2601447.9700,0
1738372500000,233.6000,233.6000,233.2700,233.3200,13488,1738372679999,3148557.4200,2222,7080,1652720.6200,0
1738372680000,233.3200,233.4100,232.7000,232.9000,28723,1738372859999,6691594.0200,3541,7276,1695230.4800,0
1738372860000,232.9000,233.1600,232.8500,233.0900,15131,1738373039999,3525265.8000,2095,10382,2418766.8300,0
1738373040000,233.0900,233.4900,233.0600,233.4600,12681,1738373219999,2958242.2200,2128,9352,2181836.0000,0
1738373220000,233.4500,233.8000,233.3800,233.4800,28608,1738373399999,6683516.9500,3293,14497,3387532.3300,0
1738373400000,233.4800,233.4800,233.0500,233.3000,10371,1738373579999,2418967.2000,1795,4128,962778.5400,0
1738373580000,233.3000,233.7100,233.3000,233.6600,9638,1738373759999,2251298.7900,1738,5237,1223271.5900,0
1738373760000,233.6600,233.9400,233.4500,233.5000,32552,1738373939999,7608195.8310,3704,15267,3568720.4410,0
1738373940000,233.5000,234.0200,233.3300,233.9500,26981,1738374119999,6306641.9100,3427,16488,3854229.2400,0
1738374120000,233.9400,233.9400,233.3900,233.7200,25238,1738374299999,5896158.2200,3595,8868,2071540.4800,0
1738374300000,233.7200,233.7700,232.7800,232.8000,18106,1738374479999,4222963.1500,2883,4958,1156433.9200,0
1738374480000,232.7900,232.9900,232.4400,232.9900,19632,1738374659999,4568576.6200,3572,9850,2292579.3800,0
1738374660000,232.9900,233.0600,232.7900,232.9800,5931,1738374839999,1381603.3900,1126,3354,781337.1800,0
1738374840000,232.9700,233.0400,232.3600,232.4100,15988,1738375019999,3719038.9400,2317,3464,805800.3700,0
1738375020000,232.4000,232.5000,232.2500,232.2700,15706,1738375199999,3649527.2700,2496,6837,1588768.5300,0
1738375200000,232.2600,232.2800,231.6300,231.7200,70660,1738375379999,16387430.2260,5865,19302,4474597.8400,0
1738375380000,231.7200,231.9300,231.4300,231.4700,40638,1738375559999,9415478.1400,3211,17923,4154679.4900,0
